epoch,train_loss,val_loss,best_val_loss,best_epoch
1,0.127891766693857,0.033255159854888916,0.033255159854888916,1
2,0.018068499863147736,0.014065258763730526,0.014065258763730526,2
3,0.013235425866312451,0.012869786471128464,0.012869786471128464,3
4,0.012560462372170554,0.012331442162394523,0.012331442162394523,4
5,0.012512127123773097,0.013864969275891781,0.012331442162394523,4
6,0.012056063281165229,0.011480782926082612,0.011480782926082612,6
7,0.011187613341543409,0.010970891453325748,0.010970891453325748,7
8,0.011529848703907596,0.01099300365895033,0.010970891453325748,7
9,0.010004096002214484,0.009516153670847415,0.009516153670847415,9
10,0.009109686873853207,0.008686444908380508,0.008686444908380508,10
11,0.008368997772534689,0.008887077867984771,0.008686444908380508,10
12,0.008294821727193064,0.007267164625227451,0.007267164625227451,12
13,0.006804205849766732,0.006457083579152823,0.006457083579152823,13
14,0.0061066979128453465,0.005865996424108744,0.005865996424108744,14
15,0.006106018492331108,0.005315318331122398,0.005315318331122398,15
16,0.005073408099512259,0.004858490452170372,0.004858490452170372,16
17,0.0050460209242171716,0.004529163800179958,0.004529163800179958,17
18,0.004398682071930832,0.004275149200111628,0.004275149200111628,18
19,0.004147824086248875,0.004081025999039411,0.004081025999039411,19
20,0.003997832660873731,0.004111188929527998,0.004081025999039411,19
21,0.004269413650035858,0.003925189934670925,0.003925189934670925,21
22,0.0038309872719562714,0.0037978338077664375,0.0037978338077664375,22
23,0.0037867389722830718,0.003828833717852831,0.0037978338077664375,22
24,0.0042146424090282785,0.003857242874801159,0.0037978338077664375,22
25,0.003769282324032651,0.0037551983259618282,0.0037551983259618282,25
26,0.003704770395739211,0.0037689872551709414,0.0037551983259618282,25
27,0.0037975190000401602,0.0039887094870209696,0.0037551983259618282,25
28,0.0038788914473520384,0.0037667887285351754,0.0037551983259618282,25
29,0.003751651006233361,0.003732509631663561,0.003732509631663561,29
30,0.0038423031568527223,0.004238645732402802,0.003732509631663561,29
31,0.0038423132047884995,0.0036939369514584542,0.0036939369514584542,31
32,0.0037069019188897476,0.003738679364323616,0.0036939369514584542,31
33,0.0038628143154912525,0.004022236447781324,0.0036939369514584542,31
34,0.0037837673858222036,0.003773066960275173,0.0036939369514584542,31
35,0.0037754030070371097,0.003906313423067331,0.0036939369514584542,31
36,0.0037378393268833556,0.0036807628348469734,0.0036807628348469734,36
37,0.004068514156258769,0.004600579850375652,0.0036807628348469734,36
38,0.0038341159363173777,0.003689049743115902,0.0036807628348469734,36
39,0.0036419349515603647,0.0036656931042671204,0.0036656931042671204,39
40,0.0036719060451206233,0.0039545860141515735,0.0036656931042671204,39
41,0.004034224230175217,0.0037032165564596653,0.0036656931042671204,39
42,0.003660532645881176,0.0036800640635192396,0.0036656931042671204,39
43,0.0037558454658008283,0.003717523580417037,0.0036656931042671204,39
44,0.0036904166556066937,0.0038535626605153083,0.0036656931042671204,39
45,0.003845359912763039,0.003664243035018444,0.003664243035018444,45
46,0.0036968578894933063,0.003968503605574369,0.003664243035018444,45
47,0.003777561347103781,0.0037201224360615013,0.003664243035018444,45
48,0.0036976176417536206,0.00375746488571167,0.003664243035018444,45
49,0.003740423120972183,0.00385965877212584,0.003664243035018444,45
50,0.004017593970315324,0.0037312630563974382,0.003664243035018444,45
51,0.003657974571817451,0.0036735256668180226,0.003664243035018444,45
52,0.0036600896467765174,0.0037436835933476686,0.003664243035018444,45
53,0.0037719226649238005,0.003756084060296416,0.003664243035018444,45
54,0.003699849256210857,0.0037228512577712537,0.003664243035018444,45
55,0.0038720191042456364,0.003857754357159138,0.003664243035018444,45
56,0.00367647356664141,0.0036714259535074235,0.003664243035018444,45
57,0.0036683350594507325,0.003729847352951765,0.003664243035018444,45
58,0.0037253167376750046,0.003883968573063612,0.003664243035018444,45
59,0.0038987524083091154,0.0037321328185498715,0.003664243035018444,45
60,0.0036418103405998813,0.003696045884862542,0.003664243035018444,45
61,0.0036546558348668945,0.0037093773484230042,0.003664243035018444,45
62,0.003831601696502831,0.00403688233345747,0.003664243035018444,45
63,0.003757909328366319,0.0036946965847164392,0.003664243035018444,45
64,0.0036355040760503877,0.003670546878129244,0.003664243035018444,45
65,0.0036886175111350084,0.0037906264886260034,0.003664243035018444,45
66,0.003736148500401113,0.003749894257634878,0.003664243035018444,45
67,0.0037007881690644556,0.0037679288536310194,0.003664243035018444,45
68,0.003670637071546581,0.003689588326960802,0.003664243035018444,45
69,0.003706483987884389,0.0037840514443814753,0.003664243035018444,45
70,0.0036648955713543627,0.003677299618721008,0.003664243035018444,45
71,0.0037275148038234977,0.003910905122756958,0.003664243035018444,45
72,0.003749484129043089,0.003698735777288675,0.003664243035018444,45
73,0.003631965671148565,0.0036384278442710637,0.0036384278442710637,73
74,0.003752572006649441,0.003717543603852391,0.0036384278442710637,73
75,0.0036307012403590812,0.0036623273976147176,0.0036384278442710637,73
76,0.00368512702277965,0.003740477655082941,0.0036384278442710637,73
77,0.003686456527147028,0.003735588304698467,0.0036384278442710637,73
78,0.0037389126658025715,0.003659513033926487,0.0036384278442710637,73
79,0.0036399861487249534,0.0036981943063437938,0.0036384278442710637,73
80,0.003663635357386536,0.003677470795810223,0.0036384278442710637,73
81,0.0036780251966168484,0.0038481439463794232,0.0036384278442710637,73
82,0.0036926964297890664,0.0036484723445028068,0.0036384278442710637,73
83,0.0036344514745805,0.0037134441547095774,0.0036384278442710637,73
84,0.003668308796154128,0.003671520808711648,0.0036384278442710637,73
85,0.003646495312245356,0.003727949084714055,0.0036384278442710637,73
86,0.0037153914105147122,0.0036882686428725718,0.0036384278442710637,73
87,0.0036317786926196682,0.003624910954385996,0.003624910954385996,87
88,0.0036227805488225485,0.0037182017229497434,0.003624910954385996,87
89,0.0036674217527939215,0.0037196760065853597,0.003624910954385996,87
90,0.0036205079820421007,0.0036568415351212026,0.003624910954385996,87
91,0.0036591964980794323,0.00372838219627738,0.003624910954385996,87
92,0.0036345284639133345,0.0036709245294332506,0.003624910954385996,87
93,0.0036166306998994613,0.0036677725613117216,0.003624910954385996,87
94,0.0036552055790606474,0.003666968923062086,0.003624910954385996,87
95,0.003595645022061136,0.0036160205490887165,0.0036160205490887165,95
96,0.0036138300887412493,0.0036250458098948,0.0036160205490887165,95
97,0.0036271280505590967,0.0036321855150163174,0.0036160205490887165,95
98,0.00360410135342843,0.003623350802809,0.0036160205490887165,95
99,0.003596721025597718,0.0036126135382801294,0.0036126135382801294,99
100,0.0036389144965344004,0.003644716553390026,0.0036126135382801294,99
