epoch,train_loss,val_loss,best_val_loss,best_epoch,train_score_mse,train_score_nmse,train_score_cos,train_score_corr,train_target_energy,train_pred_energy,val_score_mse,val_score_nmse,val_score_cos,val_score_corr,val_target_energy,val_pred_energy
1,6332.065852864584,4540.11953125,4540.11953125,1,6332.065852864584,0.8371063775486416,0.8409935199991904,-0.40837905382116635,7564.974826388889,131.78104322984194,4540.11953125,0.5973158717155457,0.8854667186737061,-0.25113508105278015,7600.8740234375,538.120361328125
2,3420.0516710069446,2476.326904296875,2476.326904296875,2,3420.0516710069446,0.4522547423839569,0.8838910632663303,-0.12769950760735405,7563.155230034722,1260.851416015625,2476.326904296875,0.328789484500885,0.8824991226196289,-0.06198469549417496,7531.695703125,2205.9451171875
3,2061.0064615885417,1743.23388671875,1743.23388671875,3,2061.0064615885417,0.2724788225359387,0.8839645518196954,-0.05441432785656717,7565.2111219618055,3080.003542751736,1743.23388671875,0.23057334125041962,0.8839458227157593,-0.05179928690195083,7560.761328125,4015.45595703125
4,1638.0012885199653,1567.6025390625,1567.6025390625,4,1638.0012885199653,0.21673931843704647,0.8836830152405633,-0.05766828490628136,7557.547016059028,4653.844694010417,1567.6025390625,0.20743395388126373,0.8838376879692078,-0.0670330673456192,7557.11650390625,5249.26142578125
5,1550.823508029514,1544.708837890625,1544.708837890625,5,1550.823508029514,0.2050885127650367,0.8838980158170064,-0.0810779439078437,7561.928754340278,5566.562955729167,1544.708837890625,0.20446125268936158,0.8834667325019836,-0.10443774610757828,7555.2435546875,5828.4224609375
6,1541.1601019965278,1536.541845703125,1536.541845703125,6,1541.1601019965278,0.203854552242491,0.8838672876358032,-0.12881913615597618,7560.630099826389,5936.572026909722,1536.541845703125,0.20297752618789672,0.884279203414917,-0.1621979534626007,7570.3001953125,6011.90703125
7,1539.509228515625,1552.10869140625,1536.541845703125,6,1539.509228515625,0.20357119407918717,0.8839661108122931,-0.17212593919701047,7562.825737847223,6031.607269965278,1552.10869140625,0.20606421530246735,0.8824264168739319,-0.18288444280624389,7532.73076171875,6038.8294921875
8,1539.229638671875,1535.348486328125,1535.348486328125,8,1539.229638671875,0.20354150334993998,0.8839816172917684,-0.1770102189646827,7562.5416883680555,6030.4509765625,1535.348486328125,0.2027779757976532,0.8844588041305542,-0.15534843802452086,7571.63662109375,6026.00556640625
9,1540.7170871310764,1538.827587890625,1535.348486328125,8,1540.7170871310764,0.20380958086914486,0.8838155216640896,-0.1429241743352678,7559.893240017361,6021.647547743056,1538.827587890625,0.20342226922512055,0.8840345859527587,-0.14498077630996703,7564.7283203125,6021.27607421875
10,1533.2452582465278,1542.5887451171875,1535.348486328125,8,1533.2452582465278,0.20237890415721468,0.884666026963128,-0.13798980216185253,7576.413248697917,6024.857660590278,1542.5887451171875,0.2041329562664032,0.883589243888855,-0.128549462556839,7556.860546875,6034.2447265625
11,1541.7829264322916,1541.039794921875,1535.348486328125,8,1541.7829264322916,0.20402507980664572,0.8836674332618714,-0.1223258235388332,7557.064767795139,6031.498871527778,1541.039794921875,0.20387915670871734,0.8836770057678223,-0.11320559829473495,7558.61787109375,6026.29990234375
12,1540.0806260850695,1537.113818359375,1535.348486328125,8,1540.0806260850695,0.20372225476635827,0.8838323460684883,-0.10362036277850468,7560.009364149306,6024.443077256945,1537.113818359375,0.20300350487232208,0.8840966343879699,-0.09274624586105347,7572.091015625,6019.5978515625
13,1539.5335774739583,1539.2995849609374,1535.348486328125,8,1539.5335774739583,0.20359916422102187,0.8838756190405952,-0.08905036565330293,7561.910850694445,6019.049533420139,1539.2995849609374,0.20349276661872864,0.8838357090950012,-0.08909138143062592,7564.565234375,6019.89609375
14,1539.1434895833333,1541.46513671875,1535.348486328125,8,1539.1434895833333,0.20356242689821455,0.8839536984761556,-0.08892919917901357,7561.534548611111,6015.0453125,1541.46513671875,0.20393050014972686,0.8836087107658386,-0.08199882209300995,7559.4578125,6017.7890625
15,1537.161154513889,1533.650732421875,1533.650732421875,15,1537.161154513889,0.2031388027800454,0.8842287593417697,-0.07568562808963987,7567.299490017361,6027.382248263889,1533.650732421875,0.20244685113430022,0.8846177339553833,-0.06690459698438644,7575.6783203125,6031.5033203125
16,1540.219504123264,1537.211669921875,1533.650732421875,15,1540.219504123264,0.20370151268111336,0.883796152803633,-0.06613975101047093,7561.452571614584,6030.095703125,1537.211669921875,0.20325117111206054,0.8841869354248046,-0.06719764769077301,7563.4537109375,6027.2486328125
17,1535.5600667317708,1533.69404296875,1533.650732421875,15,1535.5600667317708,0.2028526564439138,0.884393384721544,-0.05925525004665057,7570.336697048611,6034.893391927083,1533.69404296875,0.20250320732593535,0.8844914197921753,-0.05726034641265869,7573.71982421875,6033.6544921875
18,1540.1579915364584,1543.134619140625,1533.650732421875,15,1540.1579915364584,0.20376838710572984,0.8838014443715413,-0.0574221880071693,7558.819856770833,6023.635677083334,1543.134619140625,0.204360756278038,0.8834784388542175,-0.054812340438365935,7551.1013671875,6020.43876953125
19,1539.180392795139,1545.4267578125,1533.650732421875,15,1539.180392795139,0.20358421007792155,0.88394715918435,-0.055391324559847514,7560.646061197916,6018.525564236111,1545.4267578125,0.20465607941150665,0.8831079721450805,-0.050984150171279906,7551.43212890625,6018.5484375
20,1533.3748697916667,1541.35234375,1533.650732421875,15,1533.3748697916667,0.20241434541013506,0.8846109588940938,-0.049880299468835196,7575.981879340277,6029.393869357639,1541.35234375,0.2040426254272461,0.8837679386138916,-0.041709908097982404,7554.08115234375,6038.8318359375
21,1543.6831434461806,1532.566162109375,1532.566162109375,21,1543.6831434461806,0.2044107649061415,0.883382444911533,-0.04844575077295303,7552.169596354167,6029.5496202256945,1532.566162109375,0.20224569737911224,0.8847136497497559,-0.05295857936143875,7577.86083984375,6011.209765625
22,1541.2072726779513,1538.277734375,1532.566162109375,21,1541.2072726779513,0.20395913422107698,0.8836974607573616,-0.04993967902329233,7556.742057291666,6008.456618923611,1538.277734375,0.20345264673233032,0.884018087387085,-0.04262786582112312,7561.38046875,6012.25712890625
23,1543.7538194444444,1535.4552734375,1532.566162109375,21,1543.7538194444444,0.2044353551334805,0.883364717165629,-0.03804229282670551,7551.584483506945,6014.588628472222,1535.4552734375,0.2027234524488449,0.8843498468399048,-0.030204357206821443,7574.2326171875,6009.80556640625
24,1536.3277289496527,1553.093603515625,1532.566162109375,21,1536.3277289496527,0.20302321513493857,0.8842917826440599,-0.029116298134128252,7567.563107638889,6019.75390625,1553.093603515625,0.20623193979263305,0.882304573059082,-0.027535781636834143,7530.83828125,6031.59130859375
25,1538.3762993706598,1539.2395751953125,1532.566162109375,21,1538.3762993706598,0.20338096883561876,0.8840294440587362,-0.02606498673558235,7564.175889756944,6033.422591145833,1539.2395751953125,0.2035571575164795,0.8838537096977234,-0.02628052532672882,7561.7904296875,6030.226171875
26,1538.6672417534721,1546.1396240234376,1532.566162109375,21,1538.6672417534721,0.2034714721971088,0.8839482572343614,-0.029295755012167825,7562.339474826389,6020.1117947048615,1546.1396240234376,0.20483797490596772,0.8830526351928711,-0.03207809664309025,7548.471875,6019.88037109375
27,1538.8950086805555,1535.3404052734375,1532.566162109375,21,1538.8950086805555,0.20351170500119528,0.883923331896464,-0.02508840494685703,7562.088172743055,6027.59013671875,1535.3404052734375,0.20289120078086853,0.8844633817672729,-0.021075411513447762,7568.35859375,6026.81083984375
28,1538.5858588324652,1531.40390625,1531.40390625,28,1538.5858588324652,0.20345740649435257,0.8840029398600261,-0.023012901345888775,7562.568500434028,6021.805034722222,1531.40390625,0.20201266705989837,0.8848989367485046,-0.022672897949814797,7580.8421875,6023.3091796875
29,1539.138560655382,1536.4781982421875,1531.40390625,28,1539.138560655382,0.20357226464483474,0.8839454187287225,-0.023479746985766624,7560.905078125,6026.202712673611,1536.4781982421875,0.2030235856771469,0.8842508554458618,-0.022839173302054407,7568.01279296875,6025.15361328125
30,1537.0139892578125,1534.7590576171874,1531.40390625,28,1537.0139892578125,0.20314585400952234,0.8842000948058234,-0.020743590344985328,7566.484060329861,6024.997547743055,1534.7590576171874,0.20273241698741912,0.8844929814338685,-0.018978297337889673,7570.8703125,6026.950390625
31,1538.973939344618,1546.36005859375,1531.40390625,28,1538.973939344618,0.20351328651110331,0.883955717086792,-0.01931206070714527,7562.264268663194,6030.630794270834,1546.36005859375,0.20504320561885833,0.8831027507781982,-0.01827344186604023,7542.43076171875,6023.7169921875
32,1537.9580674913195,1540.945556640625,1531.40390625,28,1537.9580674913195,0.20332654979493883,0.8840576436784532,-0.019240726944473055,7564.151649305555,6019.997178819444,1540.945556640625,0.20388217866420746,0.8836477279663086,-0.019116609543561935,7558.2138671875,6024.922265625
33,1537.916663953993,1533.444580078125,1531.40390625,28,1537.916663953993,0.20329490237765843,0.8840792298316955,-0.01649180849393209,7565.176931423611,6030.286729600694,1533.444580078125,0.20245844423770903,0.8846465349197388,-0.01537109687924385,7574.53291015625,6028.4083984375
34,1542.4526611328124,1524.706396484375,1524.706396484375,34,1542.4526611328124,0.2042146020465427,0.883516342110104,-0.015635425307684473,7553.278266059027,6016.178797743056,1524.706396484375,0.20069618225097657,0.8855464100837708,-0.015502874180674553,7597.324609375,6008.869140625
35,1537.5849093967013,1548.138671875,1524.706396484375,34,1537.5849093967013,0.20329150557518005,0.8841251638200548,-0.014652448644240697,7563.759233940972,6018.4423611111115,1548.138671875,0.2052839994430542,0.8829334020614624,-0.012894857861101627,7541.4580078125,6032.6974609375
36,1540.8942626953126,1533.1540771484374,1524.706396484375,34,1540.8942626953126,0.20390555659929913,0.8836827675501505,-0.013503719286786186,7557.211957465278,6019.493033854166,1533.1540771484374,0.20245506763458251,0.8846800804138184,-0.015860769152641296,7574.100390625,6013.47001953125
37,1537.181374782986,1554.017578125,1524.706396484375,34,1537.181374782986,0.20321975813971627,0.8841338157653809,-0.014664159839351971,7564.379188368055,6023.231684027778,1554.017578125,0.2064143180847168,0.8821147918701172,-0.01465606950223446,7528.857421875,6025.11123046875
38,1539.9981228298611,1532.2542724609375,1524.706396484375,34,1539.9981228298611,0.2037510163254208,0.8838146302435134,-0.014047481367985408,7558.449273003473,6028.414865451389,1532.2542724609375,0.20217026472091676,0.8847657442092896,-0.013556138798594474,7579.09619140625,6018.5845703125
39,1540.1207411024307,1537.549560546875,1524.706396484375,34,1540.1207411024307,0.20373735825220743,0.8837728765275743,-0.013572440751724773,7559.734939236111,6016.3287109375,1537.549560546875,0.20321642160415648,0.8840338706970214,-0.01409914530813694,7566.1271484375,6017.9984375
40,1535.4133951822917,1536.859033203125,1524.706396484375,34,1535.4133951822917,0.20283875829643674,0.8843839579158359,-0.011325663731743893,7569.880848524305,6022.000499131945,1536.859033203125,0.20308649241924287,0.884238350391388,-0.00986564178019762,7567.863671875,6035.715625
41,1538.8029134114583,1533.744384765625,1524.706396484375,34,1538.8029134114583,0.20348571969403162,0.883934948179457,-0.009275779107378588,7562.692057291667,6026.820833333333,1533.744384765625,0.2025991916656494,0.8845851421356201,-0.012372041679918766,7570.84794921875,6024.15244140625
42,1540.8198838975695,1557.401123046875,1524.706396484375,34,1540.8198838975695,0.20387550757990944,0.8837277068032159,-0.010893842702110608,7557.952593315972,6019.574359809028,1557.401123046875,0.2070666640996933,0.8817550301551819,-0.009224186092615128,7521.25498046875,6017.25
43,1538.7876356336806,1545.771875,1524.706396484375,34,1538.7876356336806,0.20349699291918014,0.8839575767517089,-0.00937063851290279,7562.19736328125,6015.757562934028,1545.771875,0.2048577219247818,0.8830223560333252,-0.011165685392916203,7545.73095703125,6027.865234375
44,1539.2278483072917,1537.907763671875,1524.706396484375,34,1539.2278483072917,0.20359282725387148,0.8839030292299058,-0.007989869577189286,7560.720041232639,6020.560460069444,1537.907763671875,0.2033591777086258,0.88420729637146,-0.007860290259122849,7563.00625,6021.9109375
45,1542.3715006510417,1535.869970703125,1524.706396484375,34,1542.3715006510417,0.20417395300335353,0.8835237079196506,-0.007796346685952611,7554.498958333334,6021.7265625,1535.869970703125,0.20286836624145507,0.8843550205230712,-0.00722638675943017,7571.1240234375,6009.75625
46,1538.182505967882,1556.603466796875,1524.706396484375,34,1538.182505967882,0.2033945338593589,0.884048691060808,-0.008376839756965637,7562.891710069444,6010.615147569444,1556.603466796875,0.20695670545101166,0.881915831565857,-0.009841358475387096,7521.4658203125,6023.1404296875
47,1536.5747802734375,1551.83984375,1524.706396484375,34,1536.5747802734375,0.20305740104781256,0.8842412895626492,-0.006680498313572671,7567.572504340278,6028.210308159722,1551.83984375,0.20592986643314362,0.8824258327484131,-0.007291786093264818,7535.820703125,6038.072265625
48,1539.004847547743,1532.6872314453126,1524.706396484375,34,1539.004847547743,0.20352946784761217,0.8839168813493516,-0.006973675514260928,7561.990234375,6028.8769314236115,1532.6872314453126,0.20235082507133484,0.8846154332160949,-0.006993360444903373,7574.787890625,6027.16083984375
49,1534.4047390407986,1545.8693115234375,1524.706396484375,34,1534.4047390407986,0.2026275055276023,0.8844778087404039,-0.006790798705899053,7572.850086805555,6032.482172309028,1545.8693115234375,0.20476492643356323,0.883080267906189,-0.006545364670455456,7549.798828125,6040.971484375
50,1539.509388563368,1534.321875,1524.706396484375,34,1539.509388563368,0.20362847679191165,0.8838943746354845,-0.006634554629110627,7560.730718315972,6028.93798828125,1534.321875,0.2024521827697754,0.8845413804054261,-0.005896199122071266,7579.2298828125,6013.0486328125
