epoch,train_loss,val_loss,best_val_loss,best_epoch,train_score_mse,train_score_nmse,train_score_cos,train_score_corr,train_target_energy,train_pred_energy,val_score_mse,val_score_nmse,val_score_cos,val_score_corr,val_target_energy,val_pred_energy
1,0.9404797103669909,0.8715134382247924,0.8715134382247924,1,80356.21111111112,0.9999516791767544,0.33970751764459745,0.01748328134158833,80360.08819444444,0.1735260618229707,80987.690625,0.9998770475387573,0.45794389247894285,0.02253694124519825,80997.65625,0.6917055130004883
2,0.8357868406507704,0.820234751701355,0.820234751701355,2,80701.478125,0.9997832496960958,0.4838334421316783,0.02579439092013571,80718.978125,1.7612754768795438,79067.290625,0.9996898531913757,0.4937092185020447,0.028161322697997093,79091.759375,3.016165351867676
3,0.8167035473717583,0.8174707651138305,0.8174707651138305,3,79979.87829861112,0.9996747096379598,0.49982287883758547,0.028615958409176932,80005.88611111112,3.273477702670627,80873.95625,0.9996761798858642,0.4988183617591858,0.029066062718629836,80900.13125,3.15037055015564
4,0.8111652135848999,0.8052848815917969,0.8052848815917969,4,80508.82482638888,0.9996665795644124,0.501750910282135,0.029874930903315545,80535.66145833333,3.1228203137715655,80783.2375,0.99964439868927,0.5034299850463867,0.031116511672735214,80811.984375,3.2754738330841064
5,0.8040036122004192,0.8026538610458374,0.8026538610458374,5,80689.13871527778,0.999629373020596,0.5067902485529582,0.031606896304421955,80719.03923611112,3.4500426080491806,79517.571875,0.9996098279953003,0.5062210321426391,0.03200774863362312,79548.615625,3.7039012908935547
6,0.7990027056799994,0.7965775728225708,0.7965775728225708,6,80439.72777777778,0.9995849278238085,0.5085261437628005,0.03355879055129157,80473.10989583333,3.818583721584744,79829.6328125,0.999552583694458,0.5092403888702393,0.03510275408625603,79865.334375,4.01100378036499
7,0.7928479592005412,0.7894034028053284,0.7894034028053284,7,80188.91979166666,0.9995420773824056,0.5109852896796332,0.03530771111448606,80225.63315972222,4.1837850358751085,79691.99375,0.9995082497596741,0.5107020616531373,0.03678182810544968,79731.1890625,4.407568359375
8,0.7901503059599134,0.7830486536026001,0.7830486536026001,8,80120.32256944444,0.999500036239624,0.5126566913392808,0.03704149905178282,80160.38333333333,4.516367350684272,80642.903125,0.999479877948761,0.5181541800498962,0.03765584081411362,80684.859375,4.771477508544922
9,0.7862386915418836,0.7853184461593627,0.7830486536026001,8,79802.4796875,0.9994539446300931,0.515670755174425,0.03883251075943311,79846.05277777778,4.876966751946343,80981.1015625,0.9994582295417785,0.5141217470169067,0.03833053261041641,81025.0,5.027628707885742
10,0.7826338979932997,0.7824761271476746,0.7824761271476746,10,80007.71944444445,0.9994224349657694,0.5183466937806871,0.040101587275664013,80053.934375,5.1212901857164175,77946.496875,0.9993873953819274,0.5191034793853759,0.04113505184650421,77994.278125,5.347314643859863
11,0.7808979643715752,0.7801958918571472,0.7801958918571472,11,80430.76475694444,0.9993894974390666,0.5205022229088677,0.04127461695008808,80479.8657986111,5.4246136559380425,79946.134375,0.9993710517883301,0.5189194917678833,0.04181045219302178,79996.4296875,5.582412147521973
12,0.7788036915991041,0.7775610685348511,0.7775610685348511,12,79957.47864583334,0.9993500563833448,0.523090496328142,0.042877950519323346,80009.44583333333,5.641716533237034,81816.59375,0.9993449568748474,0.5181212663650513,0.04289856031537056,81870.2,5.870879745483398
13,0.7768794761763679,0.7808404445648194,0.7775610685348511,12,80984.01892361112,0.9993237680859036,0.5229548666212294,0.04387603733274672,81038.79618055555,5.902206654018826,81247.61875,0.9993195772171021,0.5174115419387817,0.04373058453202248,81302.85625,6.044249534606934
14,0.7743324889077081,0.7697143197059632,0.7697143197059632,14,80264.31875,0.999285860856374,0.5269641982184516,0.04519202469123734,80321.64895833333,6.142396153344048,80724.721875,0.9992539048194885,0.5296666145324707,0.04663288816809654,80784.9828125,6.306471252441407
15,0.7742266363567776,0.7725018262863159,0.7697143197059632,14,80618.46944444445,0.9992650455898708,0.5272718283865186,0.04617731264895863,80677.70885416666,6.234531169467502,78032.0984375,0.9992137551307678,0.5287068486213684,0.04779333248734474,78093.4484375,6.4458263397216795
16,0.7718701389100816,0.773926043510437,0.7697143197059632,14,79689.70625,0.9992143207126194,0.5298792746331956,0.0477527572049035,79752.31371527778,6.58565043343438,82146.5,0.9992208361625672,0.5259304761886596,0.04781483858823776,82210.53125,6.647945499420166
