save_dir: checkpoints/ardae/poisson
device: cuda
data: datasets/processed/bsd400_patches_8x8.npy
raw_data_shape: (204800, 64)
epoch 0033/1000 train_loss=0.004505 val_loss=0.004390 best_val=0.004379@0032 train_nmse=0.062827 val_nmse=0.061496 train_cos=0.993354 val_cos=0.993090
epoch 0034/1000 train_loss=0.004480 val_loss=0.004402 best_val=0.004379@0032 train_nmse=0.062664 val_nmse=0.063158 train_cos=0.993286 val_cos=0.992798
epoch 0035/1000 train_loss=0.004487 val_loss=0.004394 best_val=0.004379@0032 train_nmse=0.062592 val_nmse=0.062989 train_cos=0.993597 val_cos=0.994051
epoch 0036/1000 train_loss=0.004422 val_loss=0.004337 best_val=0.004337@0036 train_nmse=0.061869 val_nmse=0.061380 train_cos=0.993593 val_cos=0.993956
epoch 0037/1000 train_loss=0.004440 val_loss=0.004299 best_val=0.004299@0037 train_nmse=0.062736 val_nmse=0.062397 train_cos=0.993614 val_cos=0.994212
epoch 0038/1000 train_loss=0.004422 val_loss=0.004479 best_val=0.004299@0037 train_nmse=0.062356 val_nmse=0.064190 train_cos=0.993687 val_cos=0.994224
epoch 0039/1000 train_loss=0.004459 val_loss=0.004428 best_val=0.004299@0037 train_nmse=0.062659 val_nmse=0.061783 train_cos=0.993560 val_cos=0.993611
epoch 0040/1000 train_loss=0.004428 val_loss=0.004457 best_val=0.004299@0037 train_nmse=0.062333 val_nmse=0.062793 train_cos=0.993164 val_cos=0.994195
epoch 0041/1000 train_loss=0.004544 val_loss=0.004393 best_val=0.004299@0037 train_nmse=0.063262 val_nmse=0.061456 train_cos=0.993027 val_cos=0.994301
epoch 0042/1000 train_loss=0.004539 val_loss=0.004751 best_val=0.004299@0037 train_nmse=0.063231 val_nmse=0.065901 train_cos=0.992916 val_cos=0.994353
epoch 0043/1000 train_loss=0.004525 val_loss=0.004356 best_val=0.004299@0037 train_nmse=0.063408 val_nmse=0.062367 train_cos=0.993270 val_cos=0.994157
epoch 0044/1000 train_loss=0.004462 val_loss=0.004318 best_val=0.004299@0037 train_nmse=0.062774 val_nmse=0.061099 train_cos=0.993336 val_cos=0.993123
epoch 0045/1000 train_loss=0.004476 val_loss=0.004258 best_val=0.004258@0045 train_nmse=0.062317 val_nmse=0.061483 train_cos=0.992959 val_cos=0.992661
epoch 0046/1000 train_loss=0.004432 val_loss=0.004516 best_val=0.004258@0045 train_nmse=0.062443 val_nmse=0.063354 train_cos=0.992845 val_cos=0.993975
epoch 0047/1000 train_loss=0.004491 val_loss=0.004415 best_val=0.004258@0045 train_nmse=0.062618 val_nmse=0.061596 train_cos=0.993657 val_cos=0.993264
epoch 0048/1000 train_loss=0.004463 val_loss=0.004374 best_val=0.004258@0045 train_nmse=0.062266 val_nmse=0.062744 train_cos=0.993474 val_cos=0.994342
epoch 0049/1000 train_loss=0.004396 val_loss=0.004264 best_val=0.004258@0045 train_nmse=0.062036 val_nmse=0.061114 train_cos=0.993622 val_cos=0.994318
epoch 0050/1000 train_loss=0.004428 val_loss=0.004433 best_val=0.004258@0045 train_nmse=0.062439 val_nmse=0.062396 train_cos=0.992688 val_cos=0.993957
epoch 0051/1000 train_loss=0.004391 val_loss=0.004505 best_val=0.004258@0045 train_nmse=0.061966 val_nmse=0.062543 train_cos=0.992456 val_cos=0.994174
epoch 0052/1000 train_loss=0.004449 val_loss=0.004500 best_val=0.004258@0045 train_nmse=0.062387 val_nmse=0.062088 train_cos=0.993538 val_cos=0.994334
epoch 0053/1000 train_loss=0.004430 val_loss=0.004484 best_val=0.004258@0045 train_nmse=0.061964 val_nmse=0.062206 train_cos=0.993776 val_cos=0.993933
epoch 0054/1000 train_loss=0.004486 val_loss=0.004387 best_val=0.004258@0045 train_nmse=0.062839 val_nmse=0.062674 train_cos=0.993381 val_cos=0.994351
epoch 0055/1000 train_loss=0.004467 val_loss=0.004337 best_val=0.004258@0045 train_nmse=0.062671 val_nmse=0.061995 train_cos=0.993635 val_cos=0.993753
epoch 0056/1000 train_loss=0.004425 val_loss=0.004397 best_val=0.004258@0045 train_nmse=0.062107 val_nmse=0.061562 train_cos=0.993839 val_cos=0.994225
epoch 0057/1000 train_loss=0.004403 val_loss=0.004381 best_val=0.004258@0045 train_nmse=0.061886 val_nmse=0.061662 train_cos=0.993739 val_cos=0.993974
epoch 0058/1000 train_loss=0.004399 val_loss=0.004555 best_val=0.004258@0045 train_nmse=0.061848 val_nmse=0.063830 train_cos=0.993671 val_cos=0.993904
epoch 0059/1000 train_loss=0.004483 val_loss=0.004489 best_val=0.004258@0045 train_nmse=0.062544 val_nmse=0.063375 train_cos=0.993503 val_cos=0.993375
epoch 0060/1000 train_loss=0.004486 val_loss=0.004325 best_val=0.004258@0045 train_nmse=0.062636 val_nmse=0.061139 train_cos=0.993390 val_cos=0.994452
epoch 0061/1000 train_loss=0.004368 val_loss=0.004419 best_val=0.004258@0045 train_nmse=0.061863 val_nmse=0.063302 train_cos=0.993588 val_cos=0.993172
epoch 0062/1000 train_loss=0.004372 val_loss=0.004483 best_val=0.004258@0045 train_nmse=0.061588 val_nmse=0.062861 train_cos=0.993221 val_cos=0.993796
epoch 0063/1000 train_loss=0.004386 val_loss=0.004574 best_val=0.004258@0045 train_nmse=0.061583 val_nmse=0.063943 train_cos=0.993668 val_cos=0.993586
epoch 0064/1000 train_loss=0.004488 val_loss=0.004770 best_val=0.004258@0045 train_nmse=0.062910 val_nmse=0.067010 train_cos=0.992917 val_cos=0.988716
epoch 0065/1000 train_loss=0.004437 val_loss=0.004376 best_val=0.004258@0045 train_nmse=0.062646 val_nmse=0.060961 train_cos=0.991078 val_cos=0.992691
epoch 0066/1000 train_loss=0.004397 val_loss=0.004443 best_val=0.004258@0045 train_nmse=0.062035 val_nmse=0.062092 train_cos=0.993433 val_cos=0.993288
epoch 0067/1000 train_loss=0.004397 val_loss=0.004533 best_val=0.004258@0045 train_nmse=0.061880 val_nmse=0.063804 train_cos=0.993607 val_cos=0.993755
epoch 0068/1000 train_loss=0.004451 val_loss=0.004443 best_val=0.004258@0045 train_nmse=0.062421 val_nmse=0.062155 train_cos=0.993292 val_cos=0.994158
epoch 0069/1000 train_loss=0.004359 val_loss=0.004535 best_val=0.004258@0045 train_nmse=0.061143 val_nmse=0.063560 train_cos=0.993277 val_cos=0.993941
epoch 0070/1000 train_loss=0.004463 val_loss=0.004341 best_val=0.004258@0045 train_nmse=0.062545 val_nmse=0.061957 train_cos=0.993680 val_cos=0.993731
epoch 0071/1000 train_loss=0.004345 val_loss=0.004530 best_val=0.004258@0045 train_nmse=0.061017 val_nmse=0.061789 train_cos=0.993527 val_cos=0.994419
epoch 0072/1000 train_loss=0.004426 val_loss=0.004581 best_val=0.004258@0045 train_nmse=0.062182 val_nmse=0.064318 train_cos=0.993283 val_cos=0.994180
epoch 0073/1000 train_loss=0.004367 val_loss=0.004391 best_val=0.004258@0045 train_nmse=0.061586 val_nmse=0.060998 train_cos=0.993055 val_cos=0.993887
epoch 0074/1000 train_loss=0.004430 val_loss=0.004443 best_val=0.004258@0045 train_nmse=0.062296 val_nmse=0.062552 train_cos=0.993051 val_cos=0.994352
epoch 0075/1000 train_loss=0.004439 val_loss=0.004279 best_val=0.004258@0045 train_nmse=0.062428 val_nmse=0.060709 train_cos=0.993143 val_cos=0.993593
epoch 0076/1000 train_loss=0.004445 val_loss=0.004606 best_val=0.004258@0045 train_nmse=0.061925 val_nmse=0.065112 train_cos=0.993776 val_cos=0.994141
epoch 0077/1000 train_loss=0.004324 val_loss=0.004351 best_val=0.004258@0045 train_nmse=0.061163 val_nmse=0.060678 train_cos=0.993909 val_cos=0.994074
epoch 0078/1000 train_loss=0.004386 val_loss=0.004596 best_val=0.004258@0045 train_nmse=0.061363 val_nmse=0.062535 train_cos=0.993857 val_cos=0.994103
epoch 0079/1000 train_loss=0.004379 val_loss=0.004387 best_val=0.004258@0045 train_nmse=0.061710 val_nmse=0.062567 train_cos=0.993689 val_cos=0.993333
epoch 0080/1000 train_loss=0.004478 val_loss=0.004294 best_val=0.004258@0045 train_nmse=0.062764 val_nmse=0.061583 train_cos=0.992299 val_cos=0.994206
epoch 0081/1000 train_loss=0.004457 val_loss=0.004420 best_val=0.004258@0045 train_nmse=0.061953 val_nmse=0.061890 train_cos=0.993166 val_cos=0.994084
epoch 0082/1000 train_loss=0.004388 val_loss=0.004548 best_val=0.004258@0045 train_nmse=0.061471 val_nmse=0.063041 train_cos=0.993786 val_cos=0.992477
epoch 0083/1000 train_loss=0.004426 val_loss=0.004383 best_val=0.004258@0045 train_nmse=0.062023 val_nmse=0.062280 train_cos=0.993541 val_cos=0.992669
epoch 0084/1000 train_loss=0.004393 val_loss=0.004400 best_val=0.004258@0045 train_nmse=0.061374 val_nmse=0.060984 train_cos=0.993992 val_cos=0.993850
epoch 0085/1000 train_loss=0.004403 val_loss=0.004449 best_val=0.004258@0045 train_nmse=0.062023 val_nmse=0.060962 train_cos=0.993658 val_cos=0.992241
epoch 0086/1000 train_loss=0.004462 val_loss=0.004192 best_val=0.004192@0086 train_nmse=0.062364 val_nmse=0.060606 train_cos=0.993146 val_cos=0.993921
epoch 0087/1000 train_loss=0.004431 val_loss=0.004497 best_val=0.004192@0086 train_nmse=0.062177 val_nmse=0.061797 train_cos=0.992606 val_cos=0.994013
epoch 0088/1000 train_loss=0.004376 val_loss=0.004573 best_val=0.004192@0086 train_nmse=0.061952 val_nmse=0.063483 train_cos=0.991615 val_cos=0.983216
epoch 0089/1000 train_loss=0.004433 val_loss=0.004556 best_val=0.004192@0086 train_nmse=0.062745 val_nmse=0.062082 train_cos=0.990599 val_cos=0.994371
epoch 0090/1000 train_loss=0.004385 val_loss=0.004393 best_val=0.004192@0086 train_nmse=0.062022 val_nmse=0.060219 train_cos=0.992542 val_cos=0.993830
epoch 0091/1000 train_loss=0.004375 val_loss=0.004441 best_val=0.004192@0086 train_nmse=0.061296 val_nmse=0.061688 train_cos=0.993904 val_cos=0.993320
epoch 0092/1000 train_loss=0.004376 val_loss=0.004349 best_val=0.004192@0086 train_nmse=0.060981 val_nmse=0.060089 train_cos=0.993265 val_cos=0.993501
epoch 0093/1000 train_loss=0.004396 val_loss=0.004393 best_val=0.004192@0086 train_nmse=0.061577 val_nmse=0.062220 train_cos=0.993610 val_cos=0.994624
epoch 0094/1000 train_loss=0.004434 val_loss=0.004695 best_val=0.004192@0086 train_nmse=0.061882 val_nmse=0.065471 train_cos=0.992755 val_cos=0.994105
epoch 0095/1000 train_loss=0.004394 val_loss=0.004372 best_val=0.004192@0086 train_nmse=0.061575 val_nmse=0.061104 train_cos=0.992600 val_cos=0.992478
epoch 0096/1000 train_loss=0.004375 val_loss=0.004533 best_val=0.004192@0086 train_nmse=0.061526 val_nmse=0.063861 train_cos=0.993086 val_cos=0.994394
epoch 0097/1000 train_loss=0.004437 val_loss=0.004494 best_val=0.004192@0086 train_nmse=0.062268 val_nmse=0.061275 train_cos=0.991994 val_cos=0.989876
epoch 0098/1000 train_loss=0.004368 val_loss=0.004262 best_val=0.004192@0086 train_nmse=0.061520 val_nmse=0.060522 train_cos=0.992445 val_cos=0.993531
epoch 0099/1000 train_loss=0.004375 val_loss=0.004346 best_val=0.004192@0086 train_nmse=0.061479 val_nmse=0.061973 train_cos=0.993542 val_cos=0.993529
epoch 0100/1000 train_loss=0.004404 val_loss=0.004165 best_val=0.004165@0100 train_nmse=0.061931 val_nmse=0.060380 train_cos=0.993557 val_cos=0.994289
epoch 0101/1000 train_loss=0.004388 val_loss=0.004405 best_val=0.004165@0100 train_nmse=0.061780 val_nmse=0.060328 train_cos=0.993706 val_cos=0.994392
epoch 0102/1000 train_loss=0.004329 val_loss=0.004433 best_val=0.004165@0100 train_nmse=0.060579 val_nmse=0.062700 train_cos=0.993606 val_cos=0.992524
epoch 0103/1000 train_loss=0.004360 val_loss=0.004272 best_val=0.004165@0100 train_nmse=0.061284 val_nmse=0.059701 train_cos=0.993273 val_cos=0.990743
epoch 0104/1000 train_loss=0.004413 val_loss=0.004225 best_val=0.004165@0100 train_nmse=0.061525 val_nmse=0.060814 train_cos=0.991044 val_cos=0.993032
epoch 0105/1000 train_loss=0.004340 val_loss=0.004391 best_val=0.004165@0100 train_nmse=0.060724 val_nmse=0.061446 train_cos=0.992672 val_cos=0.986850
epoch 0106/1000 train_loss=0.004364 val_loss=0.004496 best_val=0.004165@0100 train_nmse=0.061590 val_nmse=0.062524 train_cos=0.992289 val_cos=0.992845
epoch 0107/1000 train_loss=0.004340 val_loss=0.004263 best_val=0.004165@0100 train_nmse=0.060704 val_nmse=0.060845 train_cos=0.992319 val_cos=0.992824
epoch 0108/1000 train_loss=0.004404 val_loss=0.004484 best_val=0.004165@0100 train_nmse=0.061540 val_nmse=0.064031 train_cos=0.992923 val_cos=0.994203
epoch 0109/1000 train_loss=0.004415 val_loss=0.004477 best_val=0.004165@0100 train_nmse=0.061524 val_nmse=0.062502 train_cos=0.992305 val_cos=0.993320
epoch 0110/1000 train_loss=0.004296 val_loss=0.004340 best_val=0.004165@0100 train_nmse=0.060537 val_nmse=0.062082 train_cos=0.993021 val_cos=0.993743
epoch 0111/1000 train_loss=0.004315 val_loss=0.004276 best_val=0.004165@0100 train_nmse=0.060776 val_nmse=0.061753 train_cos=0.992605 val_cos=0.990049
epoch 0112/1000 train_loss=0.004337 val_loss=0.004378 best_val=0.004165@0100 train_nmse=0.061220 val_nmse=0.060856 train_cos=0.991323 val_cos=0.993676
epoch 0113/1000 train_loss=0.004370 val_loss=0.004178 best_val=0.004165@0100 train_nmse=0.061169 val_nmse=0.060299 train_cos=0.990401 val_cos=0.992541
epoch 0114/1000 train_loss=0.004368 val_loss=0.004359 best_val=0.004165@0100 train_nmse=0.061458 val_nmse=0.061772 train_cos=0.991298 val_cos=0.985617
epoch 0115/1000 train_loss=0.004332 val_loss=0.004358 best_val=0.004165@0100 train_nmse=0.061001 val_nmse=0.060194 train_cos=0.990258 val_cos=0.992672
epoch 0116/1000 train_loss=0.004442 val_loss=0.004402 best_val=0.004165@0100 train_nmse=0.061797 val_nmse=0.062343 train_cos=0.991153 val_cos=0.993126
epoch 0117/1000 train_loss=0.004385 val_loss=0.004597 best_val=0.004165@0100 train_nmse=0.061400 val_nmse=0.064269 train_cos=0.990395 val_cos=0.991330
epoch 0118/1000 train_loss=0.004364 val_loss=0.004300 best_val=0.004165@0100 train_nmse=0.061646 val_nmse=0.061241 train_cos=0.989680 val_cos=0.991044
epoch 0119/1000 train_loss=0.004377 val_loss=0.004472 best_val=0.004165@0100 train_nmse=0.061522 val_nmse=0.060624 train_cos=0.990957 val_cos=0.991966
epoch 0120/1000 train_loss=0.004362 val_loss=0.004269 best_val=0.004165@0100 train_nmse=0.061301 val_nmse=0.060567 train_cos=0.991938 val_cos=0.991976
epoch 0121/1000 train_loss=0.004387 val_loss=0.004317 best_val=0.004165@0100 train_nmse=0.061710 val_nmse=0.060244 train_cos=0.988694 val_cos=0.973346
